time,load_user1,load_user2,load_user3,load_user4,load_user5,load_user6,load_user7,load_user8,load_user9
2656,0.3117506355131298,0.3117506355131298,0.3117506355131298,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887
2657,0.30415908712421347,0.30415908712421347,0.30415908712421347,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746
2658,0.31410724120851585,0.31410724120851585,0.31410724120851585,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095
2659,0.3486373808890343,0.3486373808890343,0.3486373808890343,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665
2660,0.4201530235577655,0.4201530235577655,0.4201530235577655,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926
2661,0.44694240547991704,0.44694240547991704,0.44694240547991704,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905
2662,0.41182497122539174,0.41182497122539174,0.41182497122539174,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031
2663,0.3519194088964648,0.3519194088964648,0.3519194088964648,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156
2664,0.2890932009005211,0.2890932009005211,0.2890932009005211,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782
2665,0.23483339280967966,0.23483339280967966,0.23483339280967966,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854
2666,0.19618188372104503,0.19618188372104503,0.19618188372104503,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707
2667,0.17512010082596252,0.17512010082596252,0.17512010082596252,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199
2668,0.16581749085658018,0.16581749085658018,0.16581749085658018,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876
2669,0.1634531724340828,0.1634531724340828,0.1634531724340828,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649
2670,0.16956954235254165,0.16956954235254165,0.16956954235254165,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237
2671,0.18989567916092118,0.18989567916092118,0.18989567916092118,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236
2672,0.23092710347459394,0.23092710347459394,0.23092710347459394,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606
2673,0.27562757734738524,0.27562757734738524,0.27562757734738524,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555
2674,0.3107605233853318,0.3107605233853318,0.3107605233853318,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404
2675,0.3290600718380879,0.3290600718380879,0.3290600718380879,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953
2676,0.34382632436961463,0.34382632436961463,0.34382632436961463,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515
2677,0.3601970100682222,0.3601970100682222,0.3601970100682222,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967
2678,0.34652734708855754,0.34652734708855754,0.34652734708855754,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395
2679,0.3296154254724401,0.3296154254724401,0.3296154254724401,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851
2680,0.3117506355131298,0.3117506355131298,0.3117506355131298,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887
2681,0.30415908712421347,0.30415908712421347,0.30415908712421347,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746
2682,0.31410724120851585,0.31410724120851585,0.31410724120851585,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095
2683,0.3486373808890343,0.3486373808890343,0.3486373808890343,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665
2684,0.4201530235577655,0.4201530235577655,0.4201530235577655,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926
2685,0.44694240547991704,0.44694240547991704,0.44694240547991704,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905
2686,0.41182497122539174,0.41182497122539174,0.41182497122539174,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031
2687,0.3519194088964648,0.3519194088964648,0.3519194088964648,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156
2688,0.2890932009005211,0.2890932009005211,0.2890932009005211,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782
2689,0.23483339280967966,0.23483339280967966,0.23483339280967966,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854
2690,0.19618188372104503,0.19618188372104503,0.19618188372104503,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707
2691,0.17512010082596252,0.17512010082596252,0.17512010082596252,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199
2692,0.16581749085658018,0.16581749085658018,0.16581749085658018,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876
2693,0.1634531724340828,0.1634531724340828,0.1634531724340828,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649
2694,0.16956954235254165,0.16956954235254165,0.16956954235254165,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237
2695,0.18989567916092118,0.18989567916092118,0.18989567916092118,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236
2696,0.23092710347459394,0.23092710347459394,0.23092710347459394,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606
2697,0.27562757734738524,0.27562757734738524,0.27562757734738524,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555
2698,0.3107605233853318,0.3107605233853318,0.3107605233853318,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404
2699,0.3290600718380879,0.3290600718380879,0.3290600718380879,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953
2700,0.34382632436961463,0.34382632436961463,0.34382632436961463,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515
2701,0.3601970100682222,0.3601970100682222,0.3601970100682222,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967
2702,0.34652734708855754,0.34652734708855754,0.34652734708855754,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395
2703,0.3296154254724401,0.3296154254724401,0.3296154254724401,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851
2704,0.3117506355131298,0.3117506355131298,0.3117506355131298,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887
2705,0.30415908712421347,0.30415908712421347,0.30415908712421347,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746
2706,0.31410724120851585,0.31410724120851585,0.31410724120851585,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095
2707,0.3486373808890343,0.3486373808890343,0.3486373808890343,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665
2708,0.4201530235577655,0.4201530235577655,0.4201530235577655,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926
2709,0.44694240547991704,0.44694240547991704,0.44694240547991704,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905
2710,0.41182497122539174,0.41182497122539174,0.41182497122539174,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031
2711,0.3519194088964648,0.3519194088964648,0.3519194088964648,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156
2712,0.2890932009005211,0.2890932009005211,0.2890932009005211,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782
2713,0.23483339280967966,0.23483339280967966,0.23483339280967966,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854
2714,0.19618188372104503,0.19618188372104503,0.19618188372104503,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707
2715,0.17512010082596252,0.17512010082596252,0.17512010082596252,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199
2716,0.16581749085658018,0.16581749085658018,0.16581749085658018,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876
2717,0.1634531724340828,0.1634531724340828,0.1634531724340828,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649
2718,0.16956954235254165,0.16956954235254165,0.16956954235254165,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237
2719,0.18989567916092118,0.18989567916092118,0.18989567916092118,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236
2720,0.23092710347459394,0.23092710347459394,0.23092710347459394,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606
2721,0.27562757734738524,0.27562757734738524,0.27562757734738524,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555
2722,0.3107605233853318,0.3107605233853318,0.3107605233853318,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404
2723,0.3290600718380879,0.3290600718380879,0.3290600718380879,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953
2724,0.34382632436961463,0.34382632436961463,0.34382632436961463,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515
2725,0.3601970100682222,0.3601970100682222,0.3601970100682222,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967
2726,0.34652734708855754,0.34652734708855754,0.34652734708855754,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395
2727,0.3296154254724401,0.3296154254724401,0.3296154254724401,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851
2728,0.3117506355131298,0.3117506355131298,0.3117506355131298,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887
2729,0.30415908712421347,0.30415908712421347,0.30415908712421347,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746
2730,0.31410724120851585,0.31410724120851585,0.31410724120851585,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095
2731,0.3486373808890343,0.3486373808890343,0.3486373808890343,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665
2732,0.4201530235577655,0.4201530235577655,0.4201530235577655,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926
2733,0.44694240547991704,0.44694240547991704,0.44694240547991704,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905
2734,0.41182497122539174,0.41182497122539174,0.41182497122539174,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031
2735,0.3519194088964648,0.3519194088964648,0.3519194088964648,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156
2736,0.2890932009005211,0.2890932009005211,0.2890932009005211,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782
2737,0.23483339280967966,0.23483339280967966,0.23483339280967966,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854
2738,0.19618188372104503,0.19618188372104503,0.19618188372104503,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707
2739,0.17512010082596252,0.17512010082596252,0.17512010082596252,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199
2740,0.16581749085658018,0.16581749085658018,0.16581749085658018,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876
2741,0.1634531724340828,0.1634531724340828,0.1634531724340828,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649
2742,0.16956954235254165,0.16956954235254165,0.16956954235254165,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237
2743,0.18989567916092118,0.18989567916092118,0.18989567916092118,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236
2744,0.23092710347459394,0.23092710347459394,0.23092710347459394,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606
2745,0.27562757734738524,0.27562757734738524,0.27562757734738524,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555
2746,0.3107605233853318,0.3107605233853318,0.3107605233853318,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404
2747,0.3290600718380879,0.3290600718380879,0.3290600718380879,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953
2748,0.34382632436961463,0.34382632436961463,0.34382632436961463,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515
2749,0.3601970100682222,0.3601970100682222,0.3601970100682222,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967
2750,0.34652734708855754,0.34652734708855754,0.34652734708855754,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395
2751,0.3296154254724401,0.3296154254724401,0.3296154254724401,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851
2752,0.3117506355131298,0.3117506355131298,0.3117506355131298,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887
2753,0.30415908712421347,0.30415908712421347,0.30415908712421347,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746
2754,0.31410724120851585,0.31410724120851585,0.31410724120851585,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095
2755,0.3486373808890343,0.3486373808890343,0.3486373808890343,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665
2756,0.4201530235577655,0.4201530235577655,0.4201530235577655,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926
2757,0.44694240547991704,0.44694240547991704,0.44694240547991704,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905
2758,0.41182497122539174,0.41182497122539174,0.41182497122539174,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031
2759,0.3519194088964648,0.3519194088964648,0.3519194088964648,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156
2760,0.2890932009005211,0.2890932009005211,0.2890932009005211,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782
2761,0.23483339280967966,0.23483339280967966,0.23483339280967966,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854
2762,0.19618188372104503,0.19618188372104503,0.19618188372104503,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707
2763,0.17512010082596252,0.17512010082596252,0.17512010082596252,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199
2764,0.16581749085658018,0.16581749085658018,0.16581749085658018,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876
2765,0.1634531724340828,0.1634531724340828,0.1634531724340828,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649
2766,0.16956954235254165,0.16956954235254165,0.16956954235254165,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237
2767,0.18989567916092118,0.18989567916092118,0.18989567916092118,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236
2768,0.23092710347459394,0.23092710347459394,0.23092710347459394,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606
2769,0.27562757734738524,0.27562757734738524,0.27562757734738524,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555
2770,0.3107605233853318,0.3107605233853318,0.3107605233853318,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404
2771,0.3290600718380879,0.3290600718380879,0.3290600718380879,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953
2772,0.34382632436961463,0.34382632436961463,0.34382632436961463,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515
2773,0.3601970100682222,0.3601970100682222,0.3601970100682222,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967
2774,0.34652734708855754,0.34652734708855754,0.34652734708855754,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395
2775,0.3296154254724401,0.3296154254724401,0.3296154254724401,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851
2776,0.3117506355131298,0.3117506355131298,0.3117506355131298,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887
2777,0.30415908712421347,0.30415908712421347,0.30415908712421347,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746
2778,0.31410724120851585,0.31410724120851585,0.31410724120851585,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095
2779,0.3486373808890343,0.3486373808890343,0.3486373808890343,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665
2780,0.4201530235577655,0.4201530235577655,0.4201530235577655,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926
2781,0.44694240547991704,0.44694240547991704,0.44694240547991704,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905
2782,0.41182497122539174,0.41182497122539174,0.41182497122539174,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031
2783,0.3519194088964648,0.3519194088964648,0.3519194088964648,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156
2784,0.2890932009005211,0.2890932009005211,0.2890932009005211,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782
2785,0.23483339280967966,0.23483339280967966,0.23483339280967966,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854
2786,0.19618188372104503,0.19618188372104503,0.19618188372104503,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707
2787,0.17512010082596252,0.17512010082596252,0.17512010082596252,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199
2788,0.16581749085658018,0.16581749085658018,0.16581749085658018,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876
2789,0.1634531724340828,0.1634531724340828,0.1634531724340828,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649
2790,0.16956954235254165,0.16956954235254165,0.16956954235254165,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237
2791,0.18989567916092118,0.18989567916092118,0.18989567916092118,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236
2792,0.23092710347459394,0.23092710347459394,0.23092710347459394,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606
2793,0.27562757734738524,0.27562757734738524,0.27562757734738524,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555
2794,0.3107605233853318,0.3107605233853318,0.3107605233853318,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404
2795,0.3290600718380879,0.3290600718380879,0.3290600718380879,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953
2796,0.34382632436961463,0.34382632436961463,0.34382632436961463,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515
2797,0.3601970100682222,0.3601970100682222,0.3601970100682222,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967
2798,0.34652734708855754,0.34652734708855754,0.34652734708855754,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395,0.40077090637653395
2799,0.3296154254724401,0.3296154254724401,0.3296154254724401,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851,0.3915300753334851
2800,0.3117506355131298,0.3117506355131298,0.3117506355131298,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887,0.4038564985794887
2801,0.30415908712421347,0.30415908712421347,0.30415908712421347,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746,0.42233689842656746
2802,0.31410724120851585,0.31410724120851585,0.31410724120851585,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095,0.4328560433720095
2803,0.3486373808890343,0.3486373808890343,0.3486373808890343,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665,0.4297648985773665
2804,0.4201530235577655,0.4201530235577655,0.4201530235577655,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926,0.41976190236598926
2805,0.44694240547991704,0.44694240547991704,0.44694240547991704,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905,0.4332018900595905
2806,0.41182497122539174,0.41182497122539174,0.41182497122539174,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031,0.4146098235819031
2807,0.3519194088964648,0.3519194088964648,0.3519194088964648,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156,0.3898336254954156
2808,0.2890932009005211,0.2890932009005211,0.2890932009005211,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782,0.3636052279586782
2809,0.23483339280967966,0.23483339280967966,0.23483339280967966,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854,0.34576017844246854
2810,0.19618188372104503,0.19618188372104503,0.19618188372104503,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707,0.33469477315430707
2811,0.17512010082596252,0.17512010082596252,0.17512010082596252,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199,0.329086773147199
2812,0.16581749085658018,0.16581749085658018,0.16581749085658018,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876,0.32749779849604876
2813,0.1634531724340828,0.1634531724340828,0.1634531724340828,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649,0.3285933607018649
2814,0.16956954235254165,0.16956954235254165,0.16956954235254165,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237,0.3350972068092237
2815,0.18989567916092118,0.18989567916092118,0.18989567916092118,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236,0.3310867507124236
2816,0.23092710347459394,0.23092710347459394,0.23092710347459394,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606,0.3502832633221606
2817,0.27562757734738524,0.27562757734738524,0.27562757734738524,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555,0.4074092645046555
2818,0.3107605233853318,0.3107605233853318,0.3107605233853318,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404,0.45324950960382404
2819,0.3290600718380879,0.3290600718380879,0.3290600718380879,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953,0.47361440422593953
2820,0.34382632436961463,0.34382632436961463,0.34382632436961463,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515,0.4766176346525515
2821,0.3601970100682222,0.3601970100682222,0.3601970100682222,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967,0.44932573654474967
