Time,user 1,user 2,user 3,user 4,user 5,user 6,user 7,user 8,user 9,PV
3017,0.06,0.537,0.778,0.14,0.062,0.139,0.408,0.465,0.28,0.159
3018,0.073,0.485,0.226,0.128,0.036,0.159,0.414,0.118,0.166,0.035
3019,0.072,0.367,0.738,0.146,0.028,0.164,0.337,0.176,0.176,0
3020,0.972,0.571,0.688,0.124,0.029,0.415,0.403,0.267,0.31,0
3021,0.165,0.566,1.478,0.183,0.028,0.286,0.457,0.292,0.239,0
3022,0.123,0.478,0.273,0.709,0.032,0.238,0.398,0.343,0.264,0
3023,0.069,0.487,0.292,0.16,0.202,0.138,0.533,0.179,0.323,0
3024,0.08,0.355,0.209,0.409,0.195,0.087,0.488,0.163,0.114,0
3025,0.132,0.37,0.172,0.137,0.213,0.081,0.438,0.152,0.105,0
3026,0.089,0.324,0.137,0.106,0.151,0.111,0.366,0.16,0.095,0
3027,0.073,0.349,0.059,0.112,0.042,0.092,0.372,0.112,0.097,0
3028,0.061,0.339,0.045,0.12,0.032,0.069,0.276,0.132,0.093,0
3029,0.072,0.339,0.133,0.105,0.033,0.068,0.275,0.049,0.094,0.014
3030,0.061,0.346,0.051,0.118,0.033,0.073,0.246,0.085,0.096,0.122
3031,0.074,0.338,0.124,0.14,0.035,0.063,0.277,0.055,0.406,0.346
3032,0.061,1.631,0.141,0.122,0.037,0.067,0.296,0.159,0.676,0.546
3033,0.073,0.73,0.161,0.097,0.027,0.07,1.066,0.164,0.088,0.698
3034,0.06,0.674,0.353,0.12,0.032,0.067,0.423,0.139,0.104,0.798
3035,0.073,0.614,0.567,0.1,0.033,0.074,0.264,0.119,0.086,0.846
3036,0.059,0.619,0.059,0.125,0.032,0.077,0.29,0.418,0.103,0.845
3037,0.071,0.733,0.089,0.231,0.027,0.065,0.282,0.184,0.094,0.796
3038,0.062,0.637,0.133,0.178,0.028,0.16,0.382,0.291,0.11,0.697
3039,0.064,0.649,0.128,0.569,0.027,0.149,0.541,0.327,0.095,0.533
3040,0.07,0.625,0.047,0.475,0.032,0.178,0.509,0.476,0.108,0.329
3041,0.122,0.596,0.046,0.585,0.041,0.067,0.56,0.357,0.095,0.156
3042,0.229,0.613,0.047,0.233,0.104,0.071,0.412,0.361,0.205,0.030
3043,0.933,0.834,0.075,0.127,0.105,0.095,0.406,0.202,0.239,0
3044,0.452,1.611,0.138,0.143,0.064,0.203,0.499,0.155,0.222,0
3045,0.074,1.159,0.134,0.196,0.035,0.462,0.412,0.217,0.427,0
3046,0.069,0.516,0.07,0.524,0.033,0.339,0.441,0.2,0.23,0
3047,0.073,0.434,0.046,0.156,0.049,0.452,0.375,0.194,0.312,0
3048,0.061,0.308,0.047,0.138,0.079,0.877,0.338,0.122,0.139,0
3049,0.074,0.315,0.046,0.135,0.182,0.607,0.372,0.165,0.108,0
3050,0.06,0.317,0.213,0.131,0.044,0.15,0.374,0.171,0.087,0
3051,0.07,0.301,0.172,0.113,0.041,0.144,0.345,0.138,0.1,0
3052,0.063,0.32,0.14,0.122,0.035,0.12,0.312,0.068,0.086,0
3053,0.065,0.309,0.063,0.11,0.032,0.097,0.222,0.077,0.095,0.014
3054,0.115,0.308,0.159,0.101,0.027,0.088,0.289,0.064,0.078,0.096
3055,0.121,0.313,0.044,0.156,0.032,0.137,0.29,0.074,0.379,0.298
3056,0.077,0.492,0.045,0.127,0.036,0.09,0.309,0.1,0.575,0.513
3057,0.06,1.247,0.067,0.104,0.032,0.094,0.658,0.078,0.089,0.677
3058,0.073,0.55,0.433,0.118,0.035,0.285,0.347,0.157,0.103,0.768
3059,0.061,0.356,0.964,0.121,0.071,0.287,0.283,0.172,0.092,0.812
3060,0.072,0.336,0.664,0.12,0.058,0.683,0.286,0.197,0.108,0.801
3061,0.06,0.516,0.618,0.115,0.065,0.892,0.299,0.442,0.092,0.773
3062,0.074,1.038,1.122,0.146,0.094,0.341,0.349,0.264,0.11,0.675
3063,0.101,0.483,0.252,0.689,0.08,0.198,0.466,0.324,0.094,0.477
3064,0.26,1.082,0.242,0.734,0.143,0.119,0.303,0.43,0.107,0.293
3065,0.55,0.943,0.707,0.267,0.089,0.108,0.373,0.477,0.089,0.118
3066,0.251,0.696,0.577,0.447,0.088,0.1,0.418,0.263,0.095,0.019
3067,0.181,0.384,0.427,0.308,0.039,0.106,0.493,0.15,0.085,0
3068,0.166,0.338,0.216,0.915,0.028,0.925,0.435,0.16,0.27,0
3069,0.167,0.612,0.046,0.285,0.103,0.779,0.396,0.297,1.262,0
3070,0.142,0.537,0.213,0.467,0.127,0.252,0.448,0.182,0.633,0
3071,0.213,0.43,0.488,0.561,0.181,0.194,0.504,0.174,0.138,0
3072,0.649,0.36,0.28,0.522,0.219,0.113,0.544,0.134,0.15,0
3073,0.326,0.354,0.155,0.132,0.185,0.086,0.356,0.178,0.116,0
3074,0.261,0.346,0.063,0.114,0.082,0.089,0.344,0.12,0.098,0
3075,0.238,0.346,0.092,0.116,0.038,0.082,0.24,0.142,0.096,0
3076,0.232,0.325,0.046,0.107,0.03,0.071,0.262,0.122,0.086,0
3077,0.214,0.328,0.091,0.122,0.032,0.075,0.252,0.097,0.1,0.009
3078,0.218,0.338,0.073,0.131,0.032,0.071,0.258,0.069,0.084,0.087
3079,0.199,0.874,0.065,0.129,0.033,0.079,0.421,0.068,0.424,0.157
3080,0.307,0.937,0.091,0.117,0.033,0.234,0.292,0.111,0.107,0.251
3081,0.32,0.341,1.552,0.1,0.026,0.163,0.333,0.263,0.1,0.327
3082,0.553,0.664,0.989,0.117,0.033,0.316,0.46,0.132,0.098,0.318
3083,0.541,0.698,0.601,0.442,0.032,0.18,1.003,0.128,0.21,0.281
3084,0.249,0.671,0.098,0.204,0.032,0.079,0.399,0.569,0.131,0.335
3085,0.203,0.674,0.104,0.108,0.026,0.156,0.305,0.414,0.097,0.490
3086,0.078,0.754,0.099,0.123,0.075,0.153,0.338,0.253,0.247,0.543
3087,0.062,0.66,0.076,0.126,0.078,0.098,0.31,0.405,0.207,0.509
3088,0.085,0.577,0.082,0.276,0.095,0.076,0.332,0.307,0.104,0.350
3089,0.133,0.678,0.064,0.592,0.071,0.07,1.348,0.28,0.088,0.163
3090,1.301,0.692,0.103,0.176,0.039,0.074,0.386,0.097,0.123,0.037
3091,0.392,0.688,0.069,0.117,0.028,0.108,0.314,0.073,0.71,0
3092,0.392,0.658,0.086,0.091,0.055,0.245,1.369,0.105,0.543,0
3093,0.935,0.568,0.22,0.206,0.072,0.451,0.887,0.261,1.423,0
3094,0.792,0.59,0.195,0.204,0.868,0.172,0.487,0.474,0.437,0
3095,0.619,0.568,0.208,0.16,0.996,0.251,0.474,0.243,0.111,0
3096,0.541,0.471,0.186,0.108,0.193,0.075,0.499,0.45,0.148,0
3097,0.362,0.331,0.192,0.117,0.221,0.082,0.479,0.165,0.093,0
3098,0.398,0.353,0.142,0.119,0.183,0.086,0.386,0.079,0.094,0
3099,0.469,0.345,0.049,0.104,0.047,0.069,0.344,0.089,0.091,0
3100,0.291,0.328,0.091,0.144,0.044,0.07,0.255,0.065,0.086,0
3101,0.512,0.35,0.073,0.113,0.038,0.082,0.256,0.068,0.096,0.013
3102,0.42,0.347,0.065,0.114,0.034,0.089,0.275,0.08,0.128,0.067
3103,0.649,1.395,0.088,0.134,0.035,0.071,0.408,0.052,0.144,0.198
3104,0.25,0.961,0.069,0.098,0.035,0.289,0.268,0.139,1.198,0.383
3105,0.18,0.525,0.117,0.138,0.028,0.185,0.281,0.218,0.14,0.660
3106,0.186,0.563,0.448,0.11,0.029,0.233,0.277,0.145,0.091,0.768
3107,0.122,0.736,0.146,0.133,0.038,0.884,0.305,0.124,0.119,0.809
3108,0.07,0.645,0.095,0.093,0.034,0.209,0.226,0.137,0.724,0.785
3109,0.071,0.639,0.141,0.115,0.031,0.22,0.292,0.537,0.125,0.707
3110,0.077,0.808,0.204,0.213,0.042,0.096,0.375,0.294,0.129,0.615
3111,0.064,0.684,0.138,0.17,0.099,0.08,0.375,0.571,0.258,0.476
3112,0.076,0.565,0.133,0.283,0.129,0.083,0.483,0.327,0.193,0.314
3113,0.063,0.71,0.066,0.141,0.099,0.076,0.477,0.418,0.122,0.123
3114,0.075,0.696,0.045,0.135,0.056,0.126,0.5,0.049,0.224,0.028
3115,0.207,0.683,0.113,0.176,0.037,0.151,0.261,0.139,0.439,0
3116,0.349,0.444,1.214,0.108,0.031,0.214,0.413,0.516,1.054,0
3117,0.474,0.398,0.654,0.234,0.075,0.255,0.525,0.71,0.426,0
3118,0.45,0.808,0.155,0.178,0.142,0.81,0.634,0.432,0.325,0
3119,0.158,1.188,0.083,0.146,0.187,0.19,0.609,0.185,0.278,0
3120,0.396,0.442,0.078,0.126,0.174,0.085,0.556,0.446,0.132,0
3121,0.203,0.383,0.051,0.116,0.187,0.086,0.471,0.161,0.109,0
3122,0.349,0.326,0.043,0.136,0.192,0.073,0.401,0.136,0.091,0
3123,0.256,0.362,0.117,0.137,0.135,0.074,0.369,0.144,0.096,0
3124,0.266,0.359,0.131,0.115,0.046,0.077,0.318,0.085,0.09,0
3125,0.284,0.338,0.072,0.104,0.034,0.064,0.291,0.071,0.091,0.018
3126,0.187,0.356,0.044,0.125,0.029,0.071,0.237,0.079,0.154,0.104
3127,0.348,1.593,0.043,0.13,0.034,0.075,0.265,0.055,0.481,0.231
3128,0.238,0.952,0.061,0.112,0.037,0.252,1.044,0.097,0.667,0.365
3129,0.12,0.589,0.162,0.138,0.033,0.193,0.481,0.231,0.101,0.534
3130,0.097,0.646,0.135,0.113,0.039,0.677,0.342,0.151,0.148,0.688
3131,0.113,0.651,0.089,0.096,0.183,0.19,0.235,0.129,0.09,0.712
3132,0.095,0.666,0.043,0.123,0.398,0.075,0.311,0.141,0.106,0.663
3133,0.111,0.681,0.045,0.133,0.278,0.123,0.276,0.266,0.11,0.500
3134,0.093,0.521,0.157,0.119,1.007,0.145,1.078,0.234,0.168,0.549
3135,0.109,0.567,0.66,0.775,0.217,0.206,0.393,0.407,0.225,0.473
3136,0.104,0.64,0.536,0.447,0.113,0.193,0.405,0.2,0.107,0.256
3137,0.077,0.659,0.662,0.141,0.09,0.122,0.365,0.426,0.303,0.082
3138,0.071,0.812,0.088,0.129,0.048,0.075,0.342,0.267,0.151,0.016
3139,0.253,0.729,0.049,0.121,0.039,0.08,0.276,0.147,0.215,0
3140,0.652,0.663,0.047,0.128,0.036,0.965,1.456,0.141,0.633,0
3141,0.367,0.585,0.201,0.179,0.068,0.179,1.504,0.259,0.228,0
3142,0.299,0.452,0.308,0.615,0.182,0.335,0.485,0.727,0.217,0
3143,0.505,0.548,0.241,0.481,0.195,0.117,0.575,0.174,0.214,0
3144,0.331,0.485,0.194,0.14,0.218,0.11,0.564,0.138,0.134,0
3145,0.669,0.337,0.084,0.152,0.177,0.07,0.497,0.218,0.109,0
3146,0.396,0.342,0.054,0.147,0.188,0.081,0.402,0.379,0.094,0
3147,0.579,0.35,0.146,0.111,0.054,0.077,0.328,0.394,0.101,0
3148,0.451,0.336,0.143,0.112,0.038,0.071,0.251,0.14,0.092,0
3149,0.528,0.345,0.108,0.123,0.029,0.081,0.266,0.117,0.1,0.014
3150,0.488,0.34,0.052,0.111,0.029,0.113,0.317,0.055,0.137,0.056
3151,0.473,1.621,0.051,0.134,0.039,0.068,0.369,0.082,0.383,0.123
3152,0.4,0.637,0.058,0.144,0.04,0.08,0.273,0.085,0.896,0.207
3153,0.129,0.391,0.375,0.093,0.029,0.068,0.294,0.232,0.161,0.282
3154,0.07,0.559,0.148,0.638,0.028,0.073,0.262,0.144,0.284,0.382
3155,0.079,0.642,0.135,1.125,0.055,0.073,0.264,0.119,0.106,0.492
3156,0.064,0.673,0.076,1.071,0.037,0.12,0.322,0.374,0.096,0.518
3157,0.077,0.699,0.078,0.406,0.029,0.181,0.33,0.312,0.104,0.505
3158,0.065,0.545,0.089,0.648,0.051,0.153,0.465,0.735,0.732,0.427
3159,0.069,0.608,0.119,0.272,0.092,0.098,0.448,0.401,0.573,0.316
3160,0.071,0.574,0.137,0.139,0.093,0.079,0.489,0.206,0.209,0.166
3161,0.063,0.696,0.133,0.3,0.103,0.694,0.454,0.345,0.099,0.083
3162,0.076,0.691,0.076,0.216,0.036,0.078,0.418,0.085,0.142,0.024
3163,0.317,0.635,0.08,0.351,0.041,0.067,0.357,0.848,0.175,0
3164,0.656,0.653,0.067,0.176,0.045,0.151,0.372,1.224,0.233,0
3165,0.414,1.87,0.219,0.399,0.032,0.245,0.548,0.536,1.372,0
3166,0.43,0.643,0.201,1.106,0.027,0.211,1.496,0.532,0.376,0
3167,0.516,0.437,0.146,0.184,0.034,0.204,0.5,0.241,0.669,0
3168,0.307,0.332,0.177,0.152,0.216,0.102,0.456,0.434,0.17,0
3169,0.567,0.323,0.129,0.136,0.186,0.083,0.438,0.215,0.105,0
3170,0.274,0.322,0.043,0.137,0.174,0.073,0.351,0.151,0.095,0
3171,0.523,0.334,0.043,0.123,0.051,0.079,0.416,0.136,0.092,0
3172,0.315,0.329,0.112,0.107,0.042,0.072,0.322,0.069,0.097,0
3173,0.491,0.313,0.137,0.106,0.029,0.068,0.318,0.059,0.093,0.003
3174,0.411,0.325,0.133,0.132,0.028,0.084,0.245,0.078,0.095,0.029
3175,0.55,1.079,0.049,0.161,0.041,0.088,0.301,0.077,0.146,0.078
3176,0.398,0.966,0.059,0.109,0.038,0.071,0.304,0.07,0.78,0.120
3177,0.108,0.32,0.073,0.133,0.028,0.075,0.313,0.241,0.118,0.207
3178,0.062,0.746,0.044,0.109,0.032,0.09,0.301,0.142,0.143,0.320
3179,0.071,0.659,0.134,0.107,0.041,0.626,0.328,0.139,0.104,0.302
3180,0.068,0.651,0.139,0.125,0.027,0.107,0.252,0.118,0.144,0.284
3181,0.063,0.642,0.136,0.14,0.027,0.1,0.319,0.246,0.091,0.202
3182,0.074,0.536,0.142,0.112,0.073,0.094,0.299,0.261,0.197,0.147
3183,0.063,0.736,0.065,0.402,0.092,0.179,0.353,0.405,1.449,0.124
3184,0.1,1.074,0.41,0.678,0.071,0.152,0.334,0.478,0.094,0.097
3185,0.069,0.642,0.57,0.19,0.045,0.156,0.352,0.142,0.107,0.048
3186,0.078,0.669,0.653,0.151,0.04,0.156,0.287,0.146,0.132,0.014
3187,0.305,0.668,0.228,0.127,0.039,0.581,0.292,0.255,0.104,0
3188,0.341,0.571,0.157,0.135,0.037,0.24,0.244,0.14,0.082,0
3189,0.267,0.467,0.102,0.227,0.059,0.229,0.367,0.832,0.659,0
3190,0.381,0.481,0.041,0.586,0.157,0.2,0.527,0.512,0.33,0
3191,0.437,0.469,0.043,0.658,0.173,0.189,1.112,0.276,0.286,0
3192,0.471,0.473,0.042,0.656,0.18,0.126,0.858,0.411,0.261,0
3193,0.463,0.364,0.167,0.113,0.191,0.107,0.45,0.177,0.145,0
3194,0.432,0.363,0.15,0.129,0.062,0.131,0.336,0.166,0.099,0
3195,0.442,0.345,0.133,0.139,0.036,0.13,0.378,0.122,0.086,0
3196,0.427,0.357,0.059,0.138,0.034,0.109,0.226,0.126,0.097,0
3197,0.429,0.359,0.044,0.13,0.036,0.093,0.278,0.131,0.086,0.009
3198,0.441,0.342,0.044,0.103,0.028,0.103,0.265,0.079,0.099,0.094
3199,0.469,0.338,0.044,0.131,0.034,0.135,0.269,0.064,0.137,0.209
3200,0.264,0.407,0.136,0.122,0.045,0.082,0.38,0.077,0.093,0.322
3201,0.187,0.818,0.142,0.113,0.029,0.091,0.478,0.27,0.139,0.420
3202,0.152,0.867,0.121,0.127,0.027,0.106,0.322,0.159,0.096,0.491
3203,0.432,0.776,0.066,0.135,0.045,0.224,0.238,0.17,0.255,0.455
3204,0.078,0.601,1.364,0.131,0.029,0.305,0.294,0.136,0.132,0.402
3205,0.216,0.582,0.459,0.137,0.028,0.167,0.236,0.183,0.355,0.381
3206,0.847,0.543,0.523,0.129,0.073,0.189,0.343,0.232,0.898,0.352
3207,0.106,0.38,0.164,1.188,0.11,0.183,0.633,0.414,0.589,0.295
3208,0.073,0.348,0.14,0.395,0.096,0.557,0.997,0.363,0.352,0.203
3209,0.066,0.507,0.118,0.215,0.047,0.586,0.422,0.382,0.113,0.099
3210,0.138,0.696,0.043,0.485,0.049,0.091,0.383,0.087,1.19,0.025
3211,0.848,0.565,0.099,0.271,0.037,0.143,0.303,0.094,0.563,0
3212,0.118,0.626,0.043,0.221,0.034,0.18,0.278,0.196,0.276,0
3213,0.061,0.984,0.185,0.465,0.07,0.239,0.337,0.25,1.107,0
3214,0.07,0.497,0.149,0.253,0.685,0.217,0.287,0.227,0.258,0
3215,0.064,0.47,0.149,0.172,0.766,0.228,0.307,0.221,0.285,0
3216,0.061,0.461,0.217,0.153,0.055,0.138,0.32,0.141,0.244,0
3217,0.074,0.334,0.206,0.132,0.218,0.099,0.345,0.145,0.204,0
3218,0.06,0.322,0.057,0.122,0.185,0.1,0.341,0.216,0.123,0
3219,0.072,0.332,0.068,0.139,0.052,0.095,0.247,0.078,0.106,0
3220,0.062,0.335,0.14,0.125,0.049,0.084,0.31,0.063,0.092,0
3221,0.064,0.326,0.135,0.116,0.03,0.092,0.221,0.064,0.105,0.024
3222,0.069,0.318,0.092,0.103,0.029,0.09,0.32,0.078,0.11,0.127
3223,0.06,0.351,0.045,0.144,0.044,0.076,0.276,0.078,0.092,0.261
3224,0.073,0.366,0.051,0.12,0.043,0.105,0.355,0.067,0.152,0.376
3225,0.06,0.422,0.242,0.141,0.037,0.084,0.547,0.059,0.432,0.351
3226,0.071,0.594,0.105,0.124,0.048,0.119,0.459,0.68,0.312,0.343
3227,0.063,0.59,0.138,0.11,0.039,0.14,0.361,0.322,0.251,0.322
3228,0.063,0.516,0.133,0.124,0.037,0.171,0.297,0.17,0.372,0.287
3229,0.071,0.359,0.079,0.099,0.045,0.194,0.268,0.158,0.095,0.262
3230,0.062,0.476,0.051,0.225,0.042,0.174,0.365,0.541,0.184,0.211
3231,0.073,0.589,0.044,0.362,0.036,0.113,0.431,0.224,0.2,0.153
3232,0.062,0.427,0.055,0.207,0.045,0.119,0.372,0.134,0.139,0.095
3233,0.061,0.414,0.133,0.763,0.042,0.123,0.394,0.124,0.116,0.046
3234,0.074,0.806,0.137,0.239,0.037,0.109,0.376,0.138,0.384,0.012
3235,0.06,0.551,0.172,0.112,0.067,0.118,0.297,0.139,0.334,0
3236,0.112,0.876,0.07,0.118,0.081,0.122,0.357,0.179,0.112,0
3237,0.15,0.466,0.087,0.256,0.061,0.143,0.38,0.284,0.434,0
3238,0.087,0.552,1.219,0.199,0.165,0.129,0.556,0.408,0.243,0
3239,0.065,0.49,0.787,0.698,0.132,0.099,0.579,0.355,0.187,0
3240,0.066,0.462,0.229,0.456,0.13,0.079,0.493,0.28,0.138,0
3241,0.071,0.328,0.215,0.68,0.199,0.075,0.441,0.156,0.123,0
3242,0.062,0.325,0.076,0.129,0.154,0.081,0.388,0.203,0.096,0
3243,0.075,0.333,0.043,0.122,0.05,0.072,0.28,0.109,0.103,0
3244,0.062,0.336,0.044,0.122,0.045,0.099,0.304,0.068,0.095,0
3245,0.072,0.334,0.069,0.123,0.031,0.083,0.257,0.066,0.1,0.023
3246,0.067,0.315,0.134,0.119,0.035,0.083,0.294,0.077,0.096,0.122
3247,0.062,0.66,0.136,0.139,0.042,0.071,0.306,0.08,0.62,0.293
3248,0.076,0.358,0.084,0.13,0.036,0.109,0.366,0.113,0.678,0.493
3249,0.062,0.322,0.066,0.135,0.036,0.073,0.336,0.212,0.104,0.653
3250,0.075,0.595,0.044,0.123,0.036,0.52,0.32,0.144,0.097,0.741
3251,0.062,0.74,0.091,0.103,0.036,0.234,0.914,0.145,0.121,0.782
3252,0.068,0.715,0.14,0.114,0.036,0.205,0.412,0.136,0.109,0.775
3253,0.068,0.678,0.142,0.122,0.033,0.165,0.35,0.425,0.1,0.712
3254,0.1,0.652,0.166,0.139,0.064,0.15,0.361,0.236,0.095,0.584
3255,0.086,0.56,0.089,0.802,0.064,0.158,0.326,0.147,0.364,0.424
3256,0.082,0.655,0.046,0.231,0.038,0.111,0.32,0.139,0.122,0.237
3257,0.076,0.742,0.138,0.154,0.029,0.088,0.478,0.157,0.126,0.092
3258,0.072,0.701,0.157,0.219,0.04,0.064,0.915,0.36,0.107,0.020
3259,0.147,0.682,0.19,0.139,0.032,0.087,0.604,0.426,0.343,0
3260,0.462,0.647,0.242,0.124,0.031,0.091,0.379,0.171,0.258,0
3261,0.234,0.488,0.123,0.188,0.063,0.232,0.509,0.249,0.491,0
3262,0.443,0.937,0.855,0.164,0.215,0.192,0.547,0.264,0.169,0
3263,0.465,0.637,1.08,0.145,0.28,0.182,0.554,0.357,0.138,0
3264,0.155,0.423,0.401,0.152,0.217,0.1,0.484,0.414,0.142,0
3265,0.396,0.375,0.274,0.136,0.189,0.078,0.402,0.151,0.112,0
3266,0.158,0.371,0.134,0.134,0.194,0.086,0.3,0.135,0.097,0
3267,0.341,0.373,0.052,0.123,0.142,0.074,0.313,0.15,0.099,0
3268,0.202,0.384,0.043,0.123,0.059,0.088,0.265,0.151,0.106,0
3269,0.265,0.377,0.072,0.133,0.035,0.08,0.255,0.142,0.09,0.024
3270,0.287,0.368,0.136,0.128,0.034,0.09,0.299,0.112,0.105,0.122
3271,0.269,0.414,0.136,0.132,0.043,0.075,0.294,0.071,0.153,0.301
3272,0.3,0.445,0.134,0.114,0.037,0.079,0.351,0.103,0.873,0.510
3273,0.062,0.528,0.061,0.106,0.039,0.078,0.255,0.197,0.62,0.629
3274,0.077,0.668,0.045,0.124,0.033,0.103,1.042,0.142,0.52,0.658
3275,0.082,0.755,0.073,0.454,0.034,0.632,0.451,0.14,0.141,0.693
3276,0.055,0.719,0.892,0.197,0.044,0.708,0.282,0.13,0.111,0.710
3277,0.076,0.718,0.162,0.168,0.028,0.206,0.245,0.438,0.099,0.681
3278,0.083,0.589,0.226,0.137,0.11,0.124,0.387,0.289,0.351,0.601
3279,0.053,0.57,0.091,0.173,0.118,0.094,0.26,0.409,0.111,0.378
3280,0.117,0.594,0.045,0.422,0.099,0.08,0.218,0.353,1.004,0.175
3281,0.081,0.697,0.044,0.494,0.067,0.078,0.327,0.189,0.297,0.077
3282,0.075,0.68,0.162,0.191,0.034,0.106,0.233,0.104,0.59,0.027
3283,0.262,0.628,0.236,0.126,0.043,0.089,0.338,0.126,0.159,0
3284,0.433,0.762,0.132,0.127,0.032,0.114,1.069,0.307,0.193,0
3285,0.264,0.511,0.278,0.192,0.062,0.3,0.971,0.295,0.278,0
3286,0.261,0.458,0.136,0.553,0.055,0.179,1.489,0.37,0.343,0
3287,0.285,0.444,0.056,0.629,0.061,0.114,0.553,0.429,0.276,0
3288,0.301,0.357,0.074,0.137,0.222,0.096,0.438,0.153,0.161,0
3289,0.26,0.335,0.158,0.134,0.182,0.077,0.419,0.117,0.113,0
3290,0.233,0.33,0.136,0.136,0.095,0.086,0.414,0.073,0.099,0
3291,0.218,0.309,0.129,0.133,0.048,0.072,0.339,0.08,0.092,0
3292,0.223,0.327,0.044,0.135,0.032,0.079,0.322,0.073,0.1,0
3293,0.222,0.343,0.045,0.133,0.036,0.071,0.305,0.07,0.09,0.024
3294,0.217,0.327,0.044,0.125,0.037,0.087,0.282,0.137,0.103,0.122
3295,0.203,0.409,0.125,0.13,0.035,0.073,0.337,0.075,0.606,0.258
3296,0.222,0.454,0.154,0.123,0.046,0.083,0.35,0.075,0.177,0.274
3297,0.093,0.467,0.156,0.122,0.032,0.08,0.245,0.076,0.116,0.248
3298,0.065,0.698,0.094,0.122,0.032,0.109,0.385,0.077,0.11,0.278
3299,0.082,0.689,0.044,0.13,0.054,0.573,0.284,0.061,0.101,0.377
3300,0.071,0.652,0.044,0.129,0.053,0.166,0.32,0.076,0.113,0.408
3301,0.079,0.985,0.126,0.127,0.212,0.167,0.313,0.178,0.106,0.365
3302,0.064,0.697,0.186,0.126,0.21,0.154,0.349,0.28,0.111,0.328
3303,0.074,0.556,0.143,0.165,0.175,0.24,0.357,0.398,0.711,0.299
3304,0.068,0.744,0.136,1.289,0.092,0.151,0.307,0.405,0.131,0.233
3305,0.066,0.67,0.056,0.482,0.086,0.079,0.755,0.414,0.135,0.120
3306,0.076,0.596,0.044,0.208,0.097,0.087,0.815,0.173,0.142,0.030
3307,0.112,0.578,0.044,0.505,0.073,0.84,0.393,0.149,0.179,0
3308,0.454,1.22,0.196,0.152,0.041,0.982,1.685,0.159,0.165,0
3309,0.171,1.262,0.607,0.141,0.048,0.175,0.463,0.243,1.363,0
3310,0.257,0.802,0.519,0.191,0.055,0.195,0.596,0.168,0.21,0
3311,0.271,0.5,0.696,0.162,0.086,0.11,0.54,0.138,0.25,0
3312,0.25,0.929,0.178,0.15,0.184,0.082,0.37,0.145,0.542,0
3313,0.265,0.329,0.123,0.135,0.188,0.086,0.403,0.136,0.11,0
3314,0.191,0.321,0.043,0.136,0.16,0.076,0.373,0.142,0.112,0
3315,0.232,0.339,0.044,0.136,0.058,0.083,0.297,0.148,0.103,0
3316,0.226,0.338,0.123,0.128,0.033,0.073,0.333,0.137,0.103,0
3317,0.196,0.319,0.138,0.12,0.041,0.067,0.234,0.116,0.108,0.009
3318,0.191,0.318,0.052,0.12,0.029,0.083,0.393,0.065,0.095,0.054
3319,0.302,0.427,0.044,0.118,0.038,0.09,0.327,0.063,0.595,0.169
3320,0.545,0.579,0.112,0.12,0.042,0.086,0.246,0.11,0.605,0.231
3321,0.183,0.58,0.169,0.437,0.033,0.072,0.326,0.184,0.095,0.191
3322,0.074,0.666,0.06,0.367,0.05,0.106,0.278,0.454,0.099,0.224
3323,0.072,0.695,0.044,0.472,0.035,0.08,0.436,0.463,0.089,0.237
3324,0.065,0.627,0.09,0.283,0.044,0.08,0.34,0.076,0.098,0.252
3325,0.064,0.667,0.139,0.657,0.047,0.078,0.315,0.213,0.631,0.243
3326,0.073,0.563,0.183,0.216,0.058,0.083,0.271,0.241,0.833,0.273
3327,0.072,0.573,0.084,0.652,0.047,0.068,0.302,0.357,0.132,0.252
3328,0.085,0.672,0.26,0.179,0.066,0.08,0.279,0.368,0.128,0.219
3329,0.082,0.658,0.233,0.138,0.105,0.068,0.299,0.198,0.132,0.120
3330,0.071,0.632,0.176,0.123,0.072,0.074,0.323,0.146,0.169,0.028
3331,0.229,0.683,0.196,0.133,0.043,0.073,0.281,0.142,0.607,0
3332,0.429,0.46,0.205,0.133,0.035,0.065,0.337,0.231,0.379,0
3333,0.261,0.451,0.239,0.197,0.049,0.16,1.136,0.767,0.311,0
3334,0.296,0.481,0.283,0.617,0.074,0.26,0.415,0.342,0.237,0
3335,0.295,0.403,0.255,0.737,0.069,0.212,0.422,0.17,0.398,0
3336,0.251,0.356,0.055,0.156,0.189,0.103,0.309,0.162,0.134,0
3337,0.248,0.319,0.054,0.125,0.088,0.105,0.382,0.166,0.108,0
3338,0.234,0.323,0.088,0.125,0.052,0.102,0.333,0.14,0.113,0
3339,0.218,0.34,0.137,0.121,0.034,0.101,0.327,0.129,0.097,0
3340,0.217,0.331,0.095,0.127,0.032,0.099,0.297,0.075,0.11,0
3341,0.215,0.342,0.044,0.134,0.039,0.094,0.259,0.081,0.11,0.028
3342,0.212,0.386,0.045,0.13,0.028,0.105,0.318,0.154,0.096,0.123
3343,0.219,0.503,0.13,0.141,0.046,0.094,0.281,0.139,1.415,0.319
3344,0.275,0.508,0.13,0.125,0.034,0.083,0.414,0.126,0.819,0.478
3345,0.779,0.474,0.052,0.116,0.034,0.085,0.241,0.191,0.682,0.589
3346,0.387,0.797,0.067,0.122,0.035,0.388,0.332,0.184,0.113,0.577
3347,0.081,0.704,0.137,0.12,0.028,0.198,0.336,0.105,0.102,0.481
