Time; USER 1;USER 2;USER 3;USER 4;USER 5;USER 6;USER 7;USER 8;USER 9;USER 10;USER 11
02:15;0,025;0,028;0,081;0,011;0,05;0,01;0,002;0,027;0,074;0,026;0,044
02:30;0,025;0,027;0,095;0,019;0,035;0,01;0,003;0,012;0,066;0,027;0,022
02:45;0;0,027;0,082;0,032;0,01;0,011;0,003;0,007;0,092;0,014;0,012
03:00;0,025;0,027;0,091;0,033;0,013;0,005;0,002;0,023;0,058;0,012;0,02
03:15;0,025;0,027;0,092;0,033;0,062;0,005;0,003;0,018;0,041;0,012;0,037
03:30;0,025;0,026;0,084;0,032;0,031;0,006;0,002;0,011;0,07;0,021;0,02
03:45;0,224;0,026;0,093;0,012;0,01;0,01;0,003;0,013;0,068;0,026;0,018
04:00;0,025;0,027;0,079;0,011;0,026;0,011;0,002;0,02;0,048;0,02;0,02
04:15;0,025;0,026;0,08;0,011;0,053;0,009;0,003;0,016;0,067;0,012;0,023
04:30;0,025;0,027;0,079;0,011;0,239;0,005;0,002;0,013;0,099;0,013;0,031
04:45;0;0,026;0,1;0,011;0,269;0,004;0,003;0,014;0,072;0,012;0,023
05:00;0,025;0,043;0,097;0,011;0,083;0,008;0,003;0,016;0,063;0,026;0,019
05:15;0,025;0,042;0,079;0,011;0,039;0,01;0,002;0,019;0,079;0,027;0,042
05:30;0,025;0,041;0,08;0,01;0,035;0,01;0,003;0,015;0,073;0,016;0,049
05:45;0,025;0,042;0,094;0,012;0,055;0,01;0,002;0,01;0,062;0,012;0,014
06:00;0;0,041;0,11;0,011;0,059;0,004;0,003;0,016;0,067;0,012;0,04
06:15;0,025;0,041;0,092;0,028;0,02;0,005;0,002;0,025;0,107;0,013;0,262
06:30;0,025;0,044;0,103;0,032;0,011;0,009;0,003;0,007;0,088;0,026;0,044
06:45;0,025;0,041;0,115;0,032;0,047;0,012;0,002;0,011;0,126;0,027;0,046
07:00;0,025;0,029;0,096;0,033;0,046;0,012;0,003;0,027;0,077;0,017;0,048
07:15;0;0,027;0,1;0,021;0,009;0,01;0,003;0,012;0,097;0,012;0,011
07:30;0,5;0,027;0,091;0,013;0,015;0,006;0,002;0,008;0,059;0,022;0,028
07:45;0,625;0,027;0,08;0,02;0,042;0,005;0,003;0,022;0,064;0,029;0,106
08:00;0,6;0,028;0,201;0,02;0,027;0,01;0,002;0,017;0,107;0,08;0,317
08:15;0,6;0,048;0,136;0,042;0,025;0,01;0,003;0,011;0,067;0,052;0,085
08:30;1,275;0,041;0,119;0,085;0,032;0,009;0,002;0,014;0,039;0,077;0,041
08:45;1,25;0,061;0,265;0,171;0,036;0,004;0,003;0,018;0,056;0,046;0,029
09:00;1;0,084;0,221;0,47;0,009;0,005;0,002;0,016;0,079;0,029;0,011
09:15;1,025;0,043;0,228;0,126;0,02;0,008;0,003;0,013;0,065;0,029;0,026
09:30;1;0,042;0,193;0,035;0,058;0,01;0,003;0,014;0,076;0,034;0,017
09:45;1,025;0,042;0,279;0,033;0,034;0,01;0,002;0,016;0,094;0,043;0,206
10:00;1;0,041;0,191;0,032;0,011;0,005;0,003;0,018;0,051;0,042;0,057
10:15;1;0,042;0,174;0,033;0,02;0,008;0,002;0,016;0,039;0,029;0,033
10:30;1,025;0,041;0,158;0,033;0,041;0,015;0,003;0,01;0,057;0,029;0,026
10:45;1,075;0,027;0,14;0,033;0,031;0,01;0,002;0,015;0,089;0,031;0,038
11:00;1,05;0,027;0,133;0,034;0,02;0,01;0,003;0,026;0,075;0,029;0,237
11:15;1;0,026;0,138;0,034;0,035;0,004;0,003;0,007;0,068;0,222;0,306
11:30;1,575;0,026;0,147;0,033;0,037;0,005;0,002;0,011;0,074;0,154;0,15
11:45;1,175;0,021;0,162;0,014;0,013;0,007;0,003;0,026;0,053;0,074;0,108
12:00;1,225;0,012;0,157;0,011;0,032;0,01;0,002;0,014;0,038;0,072;0,061
12:15;1,1;0,012;0,147;0,012;0,062;0,01;0,003;0,008;0,062;0,047;0,03
12:30;1,05;0,027;0,172;0,012;0,024;0,004;0,002;0,021;0,106;0,096;0,013
12:45;0,9;0,037;0,153;0,409;0,019;0,004;0,003;0,018;0,074;0,132;0,01
13:00;1,1;0,012;0,163;0,056;0,029;0,008;0,002;0,012;0,076;0,166;0,042
13:15;0,8;0,026;0,128;0,035;0,047;0,056;0,003;0,015;0,097;0,077;0,048
13:30;0,375;0,029;0,103;0,034;0,026;0,058;0,003;0,018;0,097;0,06;0,057
13:45;0,375;0,028;0,199;0,034;0,017;0,021;0,002;0,016;0,08;0,084;0,079
14:00;0,525;0,027;0,164;0,042;0,065;0,021;0,003;0,017;0,103;0,056;0,037
14:15;0,825;0,026;0,106;0,055;0,217;0,02;0,002;0,012;0,124;0,067;0,046
14:30;0,95;0,027;0,079;0,055;0,278;0,025;0,003;0,015;0,105;0,07;0,044
14:45;0,875;0,026;0,083;0,039;0,093;0,025;0,003;0,021;0,117;0,431;0,026
15:00;0,875;0,027;0,202;0,033;0,155;0,019;0,002;0,015;0,14;0,203;0,017
15:15;0,9;0,026;0,183;0,033;0,049;0,019;0,003;0,009;0,112;0,28;0,044
15:30;0,825;0,027;0,093;0,034;0,038;0,019;0,002;0,02;0,084;0,285;0,042
15:45;0,8;0,026;0,09;0,034;0,072;0,012;0,003;0,027;0,06;0,287;0,028
16:00;0,8;0,027;0,09;0,033;0,058;0,011;0,002;0,011;0,117;0,204;0,413
16:15;0,825;0,027;0,164;0,143;0,02;0,006;0,003;0,013;0,095;0,148;0,052
16:30;0,825;0,031;0,203;0,059;0,027;0,006;0,003;0,024;0,077;0,047;0,059
16:45;0,9;0,033;0,195;0,034;0,088;0,011;0,002;0,015;0,084;0,049;0,052
17:00;0,85;0,032;0,182;0,273;0,04;0,01;0,003;0,009;0,08;0,049;0,039
17:15;1,1;0,032;0,209;0,335;0,022;0,008;0,002;0,02;0,076;0,044;0,013
17:30;0,975;0,032;0,193;0,305;0,228;0,004;0,003;0,022;0,07;0,221;0,153
17:45;1,075;0,03;0,186;0,011;0,059;0,004;0,002;0,316;0,094;0,128;0,391
18:00;0,875;0,296;0,208;0,192;0,029;0,01;0,003;0,153;0,136;0,028;0,139
18:15;0,9;0,067;0,183;0,087;0,078;0,01;0,002;0,054;0,072;0,038;0,373
18:30;0,825;0,023;0,178;0,02;0,05;0,007;0,003;0,051;0,091;0,035;0,044
18:45;0,825;0,028;0,155;0,011;0,032;0,004;0,003;0,045;0,102;0,032;0,041
19:00;0,75;0,034;0,159;0,011;0,009;0,006;0,002;0,011;0,05;0,052;0,041
19:15;0,899;0,025;0,156;0,01;0,012;0,01;0,003;0,016;0,038;0,048;0,161
19:30;0,5;0,012;0,149;0,01;0,051;0,009;0,002;0,022;0,089;0,033;0,422
19:45;0,425;0,012;0,125;0,047;0,037;0,005;0,003;0,009;0,103;0,05;0,076
20:00;0,175;0,011;0,151;0,043;0,012;0,004;0,002;0,017;0,106;0,069;0,039
20:15;0,175;0,012;0,141;0,057;0,03;0,008;0,003;0,031;0,142;0,11;0,054
20:30;0,025;0,012;0,144;0,065;0,079;0,012;0,002;0,014;0,126;0,09;0,062
20:45;0;0,011;0,116;0,13;0,037;0,05;0,003;0,016;0,169;0,058;0,047
21:00;0,025;0,012;0,118;0,444;0,033;0,044;0,003;0,023;0,147;0,054;0,049
21:15;0;0,012;0,116;0,371;0,049;0,045;0,002;0,007;0,132;0,032;0,086
21:30;0,025;0,011;0,634;0,127;0,183;0,011;0,003;0,016;0,107;0,037;0,095
21:45;0,025;0,012;0,56;0,07;0,296;0,01;0,002;0,023;0,097;0,064;0,058
22:00;0;0,012;0,125;0,082;0,18;0,004;0,003;0,009;0,14;0,04;0,053
22:15;0,025;0,011;0,12;0,548;0,208;0,004;0,002;0,016;0,178;0,029;0,047
22:30;0;0,012;0,125;0,086;0,034;0,009;0,003;0,021;0,121;0,03;0,059
22:45;0,025;0,011;0,145;0,088;0,023;0,01;0,002;0,012;0,106;0,045;0,062
23:00;0;0,012;0,132;0,095;0,137;0,009;0,003;0,016;0,138;0,044;0,045
23:15;0,025;0,011;0,119;0,108;0,494;0,007;0,003;0,019;0,126;0,038;0,043
23:30;0;0,012;0,106;0,074;0,012;0,044;0,002;0,015;0,102;0,031;0,036
23:45;0,025;0,012;0,119;0,046;0,01;0,047;0,003;0,014;0,112;0,032;0,036
00:00;0,025;0,011;0,097;0,038;0,053;0,049;0,002;0,018;0,145;0,027;0,015
00:15;0;0,012;0,092;0,016;0,044;0,046;0,003;0,016;0,098;0,042;0,029
00:30;0,025;0,012;0,081;0,011;0,009;0,043;0,002;0,012;0,099;0,069;0,02
00:45;0;0,011;0,083;0,011;0,019;0,044;0,003;0,018;0,102;0,043;0,032
01:00;0,025;0,012;0,092;0,01;0,042;0,047;0,003;0,019;0,079;0,229;0,027
01:15;0,2;0,012;0,079;0,011;0,035;0,05;0,002;0,01;0,058;0,043;0,014
01:30;0,025;0,011;0,085;0,011;0,018;0,045;0,003;0,021;0,078;0,048;0,013
01:45;0;0,012;0,092;0,011;0,029;0,043;0,003;0,02;0,127;0,057;0,044
02:00;0,025;0,012;0,098;0,011;0,041;0,045;0,002;0,008;0,083;0,051;0,019
02:15;0;0,011;0,085;0,011;0,014;0,019;0,003;0,019;0,07;0,041;0,013
02:30;0,025;0,012;0,08;0,011;0,027;0,012;0,002;0,02;0,085;0,299;0,025
02:45;0;0,012;0,08;0,011;0,046;0,008;0,003;0,007;0,085;0,028;0,026
03:00;0,025;0,012;0,084;0,011;0,027;0,006;0,003;0,02;0,062;0,037;0,026
03:15;0,025;0,011;0,103;0,018;0,009;0,008;0,002;0,02;0,045;0,041;0,024
03:30;0;0,012;0,088;0,034;0,026;0,011;0,003;0,01;0,073;0,033;0,015
03:45;0,025;0,012;0,079;0,034;0,059;0,01;0,002;0,016;0,059;0,027;0,014
04:00;0;0,011;0,079;0,035;0,02;0,005;0,003;0,02;0,065;0,028;0,046
04:15;0,025;0,012;0,089;0,035;0,01;0,004;0,003;0,012;0,087;0,027;0,016
04:30;0;0,012;0,085;0,034;0,031;0,008;0,002;0,016;0,077;0,04;0,011
04:45;0,025;0,011;0,086;0,034;0,043;0,01;0,003;0,018;0,032;0,039;0,027
05:00;0,025;0,012;0,091;0,034;0,026;0,008;0,002;0,015;0,037;0,015;0,027
05:15;0;0,012;0,081;0,033;0,022;0,004;0,003;0,013;0,082;0,012;0,023
05:30;0,025;0,012;0,095;0,033;0,042;0,004;0,003;0,019;0,083;0,012;0,025
05:45;0;0,011;0,079;0,033;0,026;0,01;0,002;0,017;0,074;0,012;0,013
06:00;0,025;0,012;0,079;0,033;0,013;0,01;0,003;0,01;0,071;0,026;0,017
06:15;0;0,012;0,08;0,03;0,038;0,008;0,002;0,02;0,08;0,026;0,045
06:30;0,025;0,012;0,135;0,011;0,05;0,006;0,003;0,018;0,038;0,014;0,015
06:45;0,025;0,011;0,196;0,011;0,014;0,006;0,002;0,007;0,068;0,012;0,013
07:00;0,15;0,012;0,447;0,011;0,01;0,012;0,003;0,022;0,089;0,012;0,274
07:15;0,35;0,012;0,397;0,011;0,034;0,012;0,003;0,017;0,07;0,012;0,313
07:30;0,449;0,012;0,326;0,011;0,047;0,009;0,002;0,008;0,065;0,033;0,041
07:45;0,45;0,011;0,267;0,011;0,024;0,004;0,003;0,021;0,075;0,047;0,035
08:00;0,425;0,012;0,275;0,013;0,013;0,005;0,002;0,016;0,182;0,073;0,021
08:15;0,475;0,012;0,101;0,021;0,042;0,012;0,003;0,011;0,103;0,043;0,035
08:30;0,65;0,012;0,183;0,016;0,02;0,012;0,002;0,02;0,06;0,065;0,032
08:45;0,675;0,012;0,093;0,011;0,017;0,008;0,003;0,015;0,077;0,044;0,251
09:00;0,6;0,011;0,091;0,016;0,043;0,006;0,003;0,013;0,071;0,042;0,214
09:15;0,525;0,012;0,152;0,019;0,045;0,008;0,002;0,017;0,09;0,04;0,315
09:30;0,525;0,012;0,17;0,018;0,009;0,011;0,003;0,015;0,103;0,031;0,016
09:45;0,825;0,012;0,2;0,017;0,009;0,011;0,002;0,015;0,119;0,027;0,013
10:00;0,55;0,011;0,214;0,23;0,039;0,015;0,003;0,013;0,061;0,027;0,036
10:15;0,549;0,012;0,28;0,528;0,042;0,006;0,002;0,02;0,054;0,029;0,032
10:30;0,55;0,012;0,151;0,231;0,023;0,009;0,003;0,016;0,081;0,049;0,013
10:45;0,775;0,012;0,145;0,278;0,018;0,01;0,003;0,008;0,094;0,042;0,038
11:00;0,55;0,011;0,121;0,297;0,041;0,008;0,002;0,024;0,081;0,039;0,022
11:15;0,55;0,012;0,16;0,036;0,018;0,003;0,003;0,015;0,085;0,033;0,035
11:30;0,75;0,012;0,131;0,108;0,014;0,003;0,002;0,007;0,104;0,036;0,05
11:45;0,85;0,012;0,132;0,51;0,046;0,007;0,003;0,025;0,069;0,032;0,032
12:00;0,725;0,012;0,133;0,051;0,043;0,009;0,002;0,014;0,054;0,063;0,065
12:15;0,4;0,012;0,094;0,051;0,01;0,008;0,003;0,009;0,097;0,046;0,065
12:30;0,5;0,012;0,093;0,052;0,011;0,003;0,003;0,025;0,086;0,157;0,178
12:45;0,525;0,011;0,083;0,046;0,043;0,003;0,002;0,012;0,063;0,09;0,319
13:00;0,4;0,012;0,084;0,038;0,034;0,007;0,003;0,012;0,081;0,367;0,238
13:15;0,25;0,012;0,092;0,025;0,025;0,009;0,002;0,023;0,12;0,529;0,223
13:30;0,3;0,012;0,108;0,059;0,023;0,008;0,003;0,011;0,1;0,444;0,456
13:45;0,35;0,011;0,089;0,017;0,041;0,003;0,002;0,015;0,088;0,077;0,027
14:00;0,45;0,012;0,091;0,016;0,017;0,003;0,003;0,02;0,505;0,066;0,03
14:15;0,575;0,012;0,096;0,043;0,024;0,007;0,003;0,012;0,4;0,061;0,02
14:30;0,55;0,012;0,102;0,239;0,056;0,009;0,002;0,016;0,291;0,079;0,027
14:45;0,95;0,012;0,12;0,028;0,053;0,008;0,003;0,017;0,078;0,12;0,022
15:00;0,775;0,012;0,113;0,038;0,108;0,003;0,002;0,016;0,122;0,405;0,041
15:15;0,575;0,011;0,159;0,038;0,198;0,003;0,003;0,016;0,079;0,134;0,041
15:30;0,475;0,012;0,147;0,042;0,168;0,008;0,002;0,013;0,066;0,084;0,032
15:45;0,525;0,012;0,155;0,044;0,102;0,008;0,003;0,019;0,093;0,064;0,04
16:00;0,575;0,012;0,139;0,035;0,024;0,006;0,003;0,014;0,106;0,043;0,052
16:15;0,55;0,011;0,104;0,036;0,034;0,003;0,002;0,013;0,081;0,156;0,021
16:30;0,375;0,012;0,109;0,035;0,047;0,004;0,003;0,021;0,078;0,173;0,028
16:45;0,4;0,012;0,099;0,035;0,033;0,009;0,002;0,012;0,078;0,045;0,046
17:00;0,375;0,012;0,138;0,034;0,045;0,009;0,003;0,016;0,059;0,038;0,035
17:15;0,45;0,012;0,131;0,034;0,184;0,004;0,003;0,021;0,045;0,028;0,036
17:30;0,7;0,012;0,133;0,032;0,368;0,003;0,002;0,009;0,083;0,027;0,031
17:45;0,5;0,011;0,151;0,032;0,069;0,006;0,003;0,018;0,102;0,028;0,028
18:00;0,45;0,012;0,172;0,035;0,201;0,009;0,002;0,02;0,057;0,037;0,024
18:15;0,65;0,012;0,154;0,033;0,084;0,008;0,003;0,008;0,056;0,041;0,02
18:30;0,5;0,012;0,142;0,033;0,063;0,003;0,002;0,021;0,094;0,035;0,026
18:45;0,375;0,011;0,145;0,029;0,029;0,003;0,003;0,017;0,097;0,031;0,041
19:00;0,575;0,012;0,143;0,011;0,032;0,007;0,003;0,009;0,097;0,041;0,029
19:15;0,225;0,012;0,165;0,014;0,057;0,009;0,002;0,022;0,094;0,071;0,022
19:30;0,25;0,012;0,168;0,018;0,023;0,008;0,003;0,014;0,482;0,068;0,052
19:45;0,275;0,011;0,162;0,033;0,015;0,003;0,003;0,012;0,547;0,057;0,025
20:00;0,225;0,012;0,399;0,059;0,042;0,003;0,002;0,021;0,434;0,048;0,204
20:15;0,025;0,012;0,35;0,182;0,268;0,008;0,003;0,012;0,402;0,051;0,063
20:30;0;0,011;0,356;0,113;0,051;0,009;0,002;0,015;0,121;0,053;0,056
20:45;0,025;0,012;0,141;0,041;0,042;0,007;0,003;0,018;0,088;0,065;0,026
21:00;0;0,012;0,12;0,014;0,06;0,003;0,002;0,014;0,102;0,081;0,054
21:15;0,025;0,011;0,132;0,014;0,062;0,003;0,003;0,016;0,156;0,059;0,041
21:30;0,025;0,012;0,436;0,016;0,028;0,008;0,003;0,015;0,085;0,232;0,031
21:45;0;0,012;0,306;0,089;0,028;0,009;0,002;0,016;0,075;0,045;0,026
22:00;0,025;0,011;0,327;0,201;0,056;0,006;0,003;0,016;0,104;0,045;0,027
22:15;0;0,012;0,283;0,038;0,051;0,003;0,002;0,012;0,092;0,057;0,053
22:30;0,025;0,012;0,288;0,052;0,013;0,004;0,003;0,019;0,077;0,058;0,032
22:45;0;0,011;0,333;0,096;0,026;0,009;0,002;0,014;0,072;0,047;0,022
23:00;0,025;0,012;0,3;0,102;0,045;0,008;0,003;0,015;0,101;0,284;0,06
23:15;0,025;0,012;0,214;0,097;0,027;0,007;0,002;0,019;0,093;0,03;0,047
23:30;0;0,012;0,146;0,096;0,015;0,004;0,003;0,013;0,09;0,03;0,015
23:45;0,025;0,011;0,139;0,063;0,036;0,003;0,003;0,019;0,127;0,045;0,026
00:00;0;0,012;0,146;0,049;0,035;0,009;0,002;0,017;0,112;0,054;0,039
00:15;0,025;0,012;0,098;0,01;0,023;0,009;0,003;0,009;0,062;0,051;0,02
00:30;0;0,012;0,093;0,011;0,024;0,006;0,002;0,023;0,053;0,032;0,028
00:45;0,025;0,011;0,077;0,016;0,042;0,003;0,003;0,014;0,093;0,027;0,018
01:00;0,025;0,012;0,078;0,014;0,024;0,003;0,003;0,008;0,078;0,031;0,036
01:15;0;0,012;0,083;0,014;0,015;0,01;0,002;0,026;0,083;0,042;0,027
01:30;0,025;0,012;0,105;0,013;0,038;0,008;0,003;0,015;0,084;0,038;0,012
01:45;0;0,012;0,087;0,013;0,047;0,006;0,002;0,011;0,085;0,027;0,013
02:00;0,025;0,011;0,078;0,013;0,015;0,004;0,003;0,025;0,06;0,027;0,047
02:15;0;0,012;0,078;0,012;0,009;0,003;0,002;0,009;0,055;0,028;0,014
02:30;0,025;0,012;0,087;0,034;0,042;0,009;0,003;0,016;0,082;0,034;0,011
02:45;0,025;0,012;0,089;0,025;0,052;0,009;0,003;0,022;0,044;0,041;0,028
03:00;0;0,011;0,091;0,016;0,013;0,006;0,002;0,008;0,038;0,038;0,032
03:15;0,025;0,012;0,084;0,037;0,009;0,003;0,003;0,02;0,068;0,027;0,014
03:30;0;0,012;0,078;0,035;0,043;0,004;0,002;0,019;0,101;0,027;0,025
03:45;0,025;0,012;0,094;0,037;0,039;0,009;0,003;0,009;0,07;0,027;0,014
04:00;0;0,012;0,077;0,035;0,025;0,008;0,002;0,021;0,047;0,033;0,031
04:15;0,025;0,011;0,077;0,034;0,022;0,006;0,003;0,015;0,063;0,038;0,03
04:30;0,025;0,012;0,088;0,034;0,041;0,003;0,002;0,012;0,049;0,024;0,011
04:45;0;0,012;0,099;0,034;0,019;0,005;0,003;0,022;0,05;0,012;0,012
05:00;0,025;0,012;0,084;0,034;0,017;0,009;0,003;0,012;0,075;0,013;0,041
05:15;0,224;0,011;0,076;0,028;0,045;0,008;0,002;0,015;0,093;0,012;0,022
05:30;0,025;0,012;0,078;0,011;0,049;0,005;0,003;0,019;0,058;0,014;0,014
05:45;0;0,012;0,079;0,012;0,011;0,003;0,002;0,013;0,055;0,027;0,023
06:00;0,025;0,012;0,099;0,011;0,014;0,006;0,003;0,016;0,076;0,026;0,022
06:15;0;0,011;0,089;0,011;0,048;0,009;0,002;0,018;0,077;0,013;0,029
06:30;0,025;0,012;0,081;0,011;0,041;0,01;0,003;0,014;0,044;0,012;0,024
06:45;0,025;0,012;0,077;0,011;0,017;0,005;0,002;0,016;0,049;0,012;0,01
07:00;0;0,012;0,112;0,011;0,022;0,005;0,003;0,016;0,092;0,012;0,048
07:15;0,025;0,011;0,217;0,012;0,042;0,01;0,003;0,016;0,069;0,025;0,064
07:30;0;0,012;0,386;0,01;0,015;0,011;0,002;0,014;0,075;0,026;0,015
07:45;0,175;0,012;0,231;0,071;0,024;0,006;0,003;0,016;0,074;0,017;0,018
08:00;0,35;0,012;0,151;0,292;0,046;0,003;0,002;0,018;0,072;0,012;0,018
08:15;0,35;0,011;0,233;0,022;0,036;0,004;0,003;0,011;0,047;0,012;0,036
08:30;0,35;0,012;0,176;0,045;0,009;0,009;0,002;0,019;0,07;0,055;0,026
08:45;0,35;0,012;0,163;0,038;0,01;0,009;0,003;0,017;0,124;0,07;0,047
09:00;0,35;0,012;0,156;0,282;0,051;0,005;0,003;0,008;0,084;0,048;0,027
09:15;0,35;0,012;0,15;0,108;0,039;0,003;0,002;0,023;0,078;0,041;0,048
09:30;0,35;0,011;0,183;0,044;0,017;0,005;0,003;0,015;0,062;0,03;0,301
09:45;0,35;0,012;0,165;0,04;0,022;0,009;0,002;0,007;0,098;0,03;0,019
10:00;0,375;0,012;0,141;0,205;0,041;0,008;0,003;0,026;0,047;0,042;0,024
10:15;0,35;0,012;0,124;0,512;0,085;0,003;0,002;0,012;0,056;0,044;0,035
10:30;0,45;0,012;0,108;0,412;0,248;0,003;0,003;0,01;0,098;0,05;0,021
10:45;0,425;0,012;0,141;0,645;0,056;0,008;0,002;0,027;0,069;0,047;0,024
11:00;0,325;0,012;0,465;0,236;0,053;0,009;0,003;0,009;0,056;0,029;0,039
11:15;0,325;0,011;0,144;0,155;0,028;0,007;0,002;0,013;0,062;0,029;0,075
11:30;0,325;0,012;0,089;0,039;0,035;0,003;0,003;0,025;0,089;0,029;0,381
11:45;0,55;0,012;0,099;0,034;0,077;0,004;0,003;0,008;0,053;0,049;0,089
12:00;0,025;0,012;0,091;0,494;0,043;0,008;0,003;0,016;0,037;0,06;0,03
12:15;0;0,012;0,085;0,097;0,013;0,009;0,007;0,028;0,096;0,058;0,052
12:30;0,025;0,011;0,097;0,012;0,018;0,004;0,007;0,014;0,082;0,056;0,028
12:45;0;0,012;0,109;0,012;0,043;0,003;0,008;0,033;0,074;0,387;0,014
13:00;0,025;0,012;0,626;0,015;0,03;0,007;0,007;0,372;0,099;0,394;0,049
13:15;0,025;0,012;0,125;0,022;0,013;0,008;0,004;0,046;0,105;0,391;0,02
13:30;0,275;0,011;0,084;0,086;0,027;0,008;0,003;0,047;0,052;0,184;0,013
13:45;0,325;0,012;0,095;0,034;0,038;0,003;0,002;0,163;0,094;0,066;0,035
14:00;0,325;0,012;0,106;0,034;0,019;0,003;0,003;0,056;0,09;0,065;0,051
14:15;0,3;0,012;0,094;0,033;0,031;0,009;0,003;0,026;0,104;0,074;0,081
14:30;0,3;0,012;0,114;0,039;0,062;0,008;0,002;0,036;0,12;0,051;0,044
14:45;0,325;0,012;0,082;0,034;0,04;0,007;0,003;0,032;0,074;0,228;0,047
15:00;0,3;0,012;0,171;0,034;0,023;0,003;0,002;0,024;0,187;0,042;0,061
15:15;0,35;0,011;0,184;0,034;0,076;0,004;0,003;0,028;0,097;0,057;0,039
15:30;0,325;0,012;0,108;0,034;0,431;0,009;0,002;0,008;0,084;0,064;0,03
15:45;0,325;0,012;0,098;0,02;0,144;0,008;0,003;0,029;0,097;0,05;0,066
16:00;0,4;0,012;0,077;0,011;0,317;0,005;0,002;0,016;0,094;0,043;0,053
16:15;0,35;0,046;0,085;0,011;0,058;0,004;0,003;0,015;0,084;0,3;0,414
16:30;0,3;0,04;0,101;0,011;0,078;0,004;0,002;0,035;0,073;0,029;0,23
16:45;0,3;0,035;0,104;0,011;0,272;0,009;0,003;0,018;0,12;0,041;0,211
17:00;0,425;0,035;0,107;0,057;0,291;0,009;0,002;0,022;0,098;0,06;0,223
17:15;0,525;0,072;0,21;0,068;0,309;0,004;0,003;0,018;0,103;0,089;0,05
17:30;0,325;0,093;0,407;0,062;0,044;0,003;0,002;0,025;0,099;0,166;0,057
17:45;0,025;0,133;0,281;0,066;0,026;0,006;0,003;0,035;0,106;0,058;0,078
18:00;0,025;0,131;0,26;0,063;0,014;0,009;0,002;0,011;0,087;0,089;0,378
18:15;0;0,133;0,273;0,082;0,042;0,009;0,003;0,031;0,082;0,142;0,268
18:30;0,025;0,093;0,53;0,096;0,032;0,003;0,003;0,045;0,099;0,059;0,028
18:45;0;0,025;0,491;0,07;0,028;0,003;0,002;0,022;0,083;0,082;0,05
19:00;0,025;0,012;0,468;0,056;0,035;0,006;0,003;0,163;0,067;0,113;0,045
19:15;0;0,012;0,44;0,056;0,051;0,009;0,002;0,25;0,095;0,136;0,058
19:30;0,025;0,024;0,477;0,057;0,024;0,009;0,003;0,311;0,118;0,103;0,063
19:45;0,025;0,028;0,542;0,06;0,033;0,003;0,002;0,094;0,076;0,119;0,078
20:00;0;0,023;0,603;0,07;0,042;0,003;0,003;0,013;0,082;0,191;0,232
20:15;0,225;0,012;0,4;0,243;0,045;0,007;0,002;0,018;0,185;0,374;0,052
20:30;0;0,012;0,099;0,375;0,043;0,009;0,003;0,019;0,15;0,064;0,034
20:45;0,025;0,017;0,098;0,579;0,038;0,009;0,002;0,012;0,095;0,075;0,076
21:00;0,025;0,028;0,106;0,23;0,061;0,003;0,003;0,021;0,148;0,074;0,065
21:15;0;0,026;0,117;0,292;0,047;0,003;0,002;0,018;0,12;0,055;0,049
21:30;0,025;0,012;0,11;0,067;0,141;0,007;0,003;0,011;0,083;0,03;0,057
21:45;0;0,011;0,134;0,079;0,227;0,009;0,002;0,022;0,388;0,03;0,224
22:00;0,025;0,012;0,098;0,396;0,233;0,008;0,003;0,017;0,351;0,038;0,095
22:15;0;0,027;0,121;0,277;0,185;0,004;0,002;0,009;0,383;0,044;0,091
22:30;0,025;0,027;0,137;0,049;0,169;0,003;0,003;0,025;0,07;0,038;0,032
22:45;0,025;0,015;0,17;0,068;0,185;0,007;0,003;0,017;0,072;0,03;0,051
23:00;0;0,012;0,133;0,068;0,21;0,009;0,002;0,008;0,109;0,031;0,062
23:15;0,025;0,012;0,118;0,067;0,165;0,008;0,003;0,026;0,102;0,03;0,037
23:30;0;0,017;0,117;0,054;0,143;0,003;0,002;0,017;0,083;0,041;0,047
23:45;0,025;0,029;0,115;0,037;0,174;0,003;0,003;0,008;0,086;0,044;0,067
00:00;0;0,023;0,139;0,036;0,206;0,008;0,002;0,027;0,1;0,033;0,047
00:15;0,025;0,011;0,118;0,037;0,171;0,009;0,003;0,014;0,073;0,029;0,031
00:30;0,025;0,012;0,101;0,037;0,012;0,007;0,003;0,009;0,084;0,03;0,051
00:45;0;0,012;0,096;0,034;0,038;0,003;0,002;0,028;0,118;0,033;0,185
01:00;0,025;0,024;0,11;0,04;0,043;0,003;0,003;0,011;0,082;0,055;0,027
01:15;0;0,029;0,091;0,014;0,019;0,009;0,002;0,012;0,057;0,046;0,017
01:30;0,025;0,016;0,088;0,011;0,013;0,008;0,003;0,03;0,063;0,05;0,032
01:45;0;0,012;0,091;0,011;0,041;0,007;0,002;0,01;0,089;0,026;0,034
02:00;0,025;0,012;0,094;0,046;0,03;0,003;0,003;0,013;0,064;0,013;0,015
02:15;0;0,011;0,087;0,011;0,026;0,003;0,002;0,026;0,061;0,017;0,03
02:30;0,025;0,03;0,078;0,011;0,025;0,009;0,003;0,009;0,093;0,028;0,039
02:45;0,025;0,027;0,079;0,012;0,039;0,009;0,003;0,016;0,081;0,026;0,014
03:00;0,2;0,013;0,079;0,017;0,013;0,005;0,002;0,023;0,061;0,015;0,018
03:15;0,05;0,011;0,105;0,017;0,024;0,004;0,003;0,011;0,084;0,016;0,046
